Provincia;Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;Precio biodiésel;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA A-30 KM. 328,2;I;-1.571667;38.417306;15/11/24 6:00;1.604;;;1.675;;1.479;1.549;;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA JAEN KM. 47;D;-1.714556;38.502889;16/11/24 0:00;1.499;;;1.629;;1.479;;;;;;;;;;REPSOL;P;OM;L-D: 08:00-21:00;L-D: 08:00-21:00 (A)
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA N-301 KM. 316;I;-1.703056;38.524444;16/11/24 0:00;1.519;;;1.629;;1.489;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA CM 412 KM. 273;D;-1.694889;38.532389;8/11/24 9:34;1.398;;;;;1.338;;;;;;;;;;PETROGAS;P;dm;L-D: 06:30-22:00;L-D: 06:30-22:00 (A)
ALBACETE;HELLÍN;HELLIN;02400;AVENIDA LIBERTAD, 111;D;-1.700417;38.517306;11/11/24 4:15;1.397;;;;;1.337;;;;;;;;;;PLENOIL;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;HELLÍN;ISSO;02420;CARRETERA DE HELLIN KM. 104;D;-1.741111;38.491861;16/11/24 0:00;1.499;;;1.629;;1.469;;1.187;;;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
ALBACETE;HIGUERUELA;HIGUERUELA;02694;BALTASAR GONZALEZ SAEZ, 34 - 36;D;-1.444083;38.960944;11/11/24 12:51;1.377;;;;;1.313;;0.909;;;;;;;;NO;R;dm;L-D: 24H;L-D: 24H (D)
ALBACETE;HOYA-GONZALO;HOYA-GONZALO;02696;AUTOVIA A-31 KM. 103,150;D;-1.583389;38.921833;14/11/24 7:39;1.529;;;1.679;;1.469;1.519;;;;;;;;;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
ALBACETE;LETUR;LETUR;02434;CARRETERA A 45 KM. 39,8;D;-2.111056;38.356556;11/11/24 18:17;1.547;;;;;1.447;;1.175;;;;;;;;E.S. LETUR;P;dm;L-D: 07:30-21:30;Sin datos
ALBACETE;LEZUZA;LEZUZA;02160;PASEO LIBERTAD, 62;D;-2.354861;38.948472;11/11/24 8:52;1.549;;;;;1.469;;;;;;;;;;E.S. VIRGEN DE LA CRUZ;P;dm;L-D: 7:00-20:30;L-D: 7:00-20:30 (A)
ALBACETE;MADRIGUERAS;MADRIGUERAS;02230;AVENIDA DE LEVANTE 27;D;-1.794139;39.232528;15/11/24 10:45;;;;;;1.313;;0.906;;;;;;;;SAT VIDEMA;R;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;MADRIGUERAS;MADRIGUERAS;02230;CARRETERA C-3222 KM. 9;D;-1.800611;39.226611;11/11/24 10:18;1.479;;;;;1.419;;;;;;;;;;Q8;P;dm;L-S: 07:00-15:00;L-S: 07:00-15:00 (A)
ALBACETE;MADRIGUERAS;MADRIGUERAS;02230;AVENIDA LEVANTE, 15;I;-1.799472;39.233056;16/11/24 0:00;1.509;;;;;1.469;1.559;1.113;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALBACETE;MAHORA;MAHORA;02240;CAMINO HORTIGOSA, S/N;N;-1.729333;39.209972;11/11/24 14:18;;;;;;1.34;;0.92;;;;;;;;SECADEMA;R;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;MINAYA;MINAYA;02620;CARRETERA MADRID-CARTAGENA KM. S/N;D;-2.325056;39.273583;11/11/24 10:20;;;;;;1.29;;0.93;;;;;;;;COOPERATIVA VITIVINICOLA SANTIAGO EL MAYOR;R;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;MINAYA;MINAYA;02620;CARRERA N-301, 195,2;D;-2.330333;39.276056;4/11/24 11:11;1.549;;;1.679;;1.459;1.529;1.109;;;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;Sin datos
ALBACETE;MONTEALEGRE DEL CASTILLO;MONTEALEGRE DEL CASTILLO;02650;CALLE CAPATAZ SANTIAGO, 91;D;-1.32875;38.789694;11/11/24 10:02;;;;;;1.269;;0.909;;;;;;;;BODEGAS SANTIAGO APOSTOL;R;dm;L-D: 06:30-23:00;L-D: 06:30-23:00 (A)
ALBACETE;MONTEALEGRE DEL CASTILLO;MONTEALEGRE DEL CASTILLO;02650;CALLE CAPATAZ SANTIAGO, 23;I;-1.33025;38.785917;11/11/24 12:03;1.549;;;;;1.459;;;;;;;;;;LOS CORRALES;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (A)
ALBACETE;MOTILLEJA;MOTILLEJA;02200;MEDIO DÍA 28;N;-1.788246;39.17907;11/11/24 16:38;;;;;;;;0.91;;;;;;;;SAT MOTILLEJA;R;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;MUNERA;MUNERA;02612;CALLE COOPERATIVAS, 4;N;-2.480694;39.046139;11/11/24 10:19;1.519;;;;;1.399;;1.06;;;;;;;;OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM;R;dm;L-D: 24H;L-D: 24H (D)
ALBACETE;MUNERA;MUNERA;02612;CALLE POZO (EL), 106;D;-2.485028;39.043806;15/11/24 6:30;1.479;;;;;1.389;1.439;;;;;;;;;INPEALSA;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (P)
ALBACETE;NAVAS DE JORQUERA;NAVAS DE JORQUERA;02246;CTRA DE LEDAÑA S/N km S/N;N;-1.719778;39.281778;12/11/24 11:25;;;;;;1.298;;0.892;;;;;;;;COOP SAN GREGORIO;R;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;NERPIO;NERPIO;02530;CR AB-702, 45,6;D;-2.293444;38.151167;16/11/24 0:00;1.519;;;1.629;;1.449;;1.21;;;;;;;;CAMPSA;P;OM;L-D: 07:00-21:00;L-D: 07:00-21:00 (A)
ALBACETE;ONTUR;ONTUR;02652;CAMINO DE HELLIN S/N;D;-1.508333;38.609556;11/11/24 11:50;;;;;;1.359;;1.082;;;;;;;;ONTALBA S. COOP DE C-LM;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;ONTUR;ONTUR;02652;CRTA.CM km KM297,5;I;-1.497667;38.622944;16/11/24 0:00;1.519;;1.549;;;1.449;;1.187;;;;;;;;REPSOL ;P;OM;L-D: 07:00-21:00;L-D: 07:00-21:00 (A)
ALBACETE;OSSA DE MONTIEL;OSSA DE MONTIEL;02611;CARRETERA N 430 KM. 429;I;-2.7515;38.967167;16/11/24 0:00;1.519;;1.559;;;1.449;1.499;;;;;;;;;REPSOL;P;OM;L-D: 07:30-20:30;Sin datos
ALBACETE;PEÑAS DE SAN PEDRO;PEÑAS DE SAN PEDRO;02120;AVENIDA GUARDIA CIVIL, S/N;D;-1.990278;38.724028;15/11/24 9:34;1.509;;;;;1.389;;;;;;;;;;VALERO 24H ENERGIA;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;PÉTROLA;PETROLA;02692;CARRETERA FUENTEALAMO KM. 36;I;-1.553694;38.828806;11/11/24 9:30;1.529;;;;;1.429;;;;;;;;;;GASOLEOS TURBULA ;P;dm;L-D: 24H;Sin datos
ALBACETE;POZO CAÑADA;POZO CAÑADA;02099;CALLE ANTONIO MACHADO, 2;D;-1.736389;38.805278;11/11/24 10:20;;;;;;1.539;;;;;;;;;;E.S. LEDAÑA ;P;dm;"L-V: 07:00-14:00; S: 09:00-14:00";Sin datos
ALBACETE;POZO CAÑADA;POZO CAÑADA;02099;CALLE HERNAN CORTES, S/N;N;-1.735917;38.813389;11/11/24 13:36;;;;;;1.25;;;;;;;;;;POZOTRANS;R;dm;L-D: 08:00-20:00;L-D: 08:00-20:00 (D)
ALBACETE;POZOHONDO;POZOHONDO;02141;CR CM-313 61,7;I;-1.91075;38.717556;11/11/24 21:08;1.629;;;;;1.559;;1.419;;;;;;;;REPSOL;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (P)
ALBACETE;POZOHONDO;NAVA DE ABAJO;02142;CALLE DISEMINADOS, 1;D;-1.844139;38.64175;11/11/24 13:18;1.389;;;;;1.309;;;;;;;;;;CAMPAREZ GASOLINERA;P;dm;L-V: 08:00-14:00 y 16:00-18:00;L-V: 08:00-14:00 (A), 16:00-18:00 (A)
ALBACETE;POZO-LORENTE;POZO-LORENTE;02154;POLIGONO PARAJE RECIAL, 2;I;-1.512611;39.081278;11/11/24 16:27;;;;;;1.345;;0.909;;;;;;;;SAT SANTA CRUZ DE POZO LORENTE;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;POZUELO;POZUELO;02327;CARRETERA M 313 KM. 50;I;-2.098778;38.804722;11/11/24 0:46;1.579;;;1.719;;1.479;;1.489;;;;;;;;INLOCOR S.L.;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
ALBACETE;RIÓPAR;RIOPAR;02450;CARRETERA CM-412 KM. 199,5;I;-2.411444;38.493528;11/11/24 10:02;1.559;;1.629;;;1.499;1.569;;;;;;;;;CEPSA;P;dm;L-D: 08:00-20:00;L-D: 08:00-22:00 (A)
ALBACETE;ROBLEDO;ROBLEDO;02340;CARRETERA NACIONAL 320 KM. 289;D;-2.450028;38.771194;11/11/24 11:15;1.399;;;;;1.299;;;;;;;;;;CANOIL;P;dm;"L-V: 07:00-21:00; S: 07:00-14:30; D: 07:00-21:00";Sin datos
ALBACETE;RODA (LA);RODA (LA);02630;CARRETERA AB101 KM. 0,2;N;-2.158028;39.218389;16/11/24 11:17;1.449;;;;;1.319;;;;;;;;;;GASPLAY;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;RODA (LA);RODA (LA);02630;ALFREDO ATIENZA, 149-151;D;-2.14775;39.201139;15/11/24 14:04;;;;;;1.279;;0.905;;;;;;;;LA REMEDIADORA;R;dm;L-D: 24H;L-D: 24H (D)
ALBACETE;RODA (LA);RODA (LA);02630;AUTOVIA A-31 KM. 34,50;I;-2.186083;39.225;11/11/24 11:51;1.589;;;1.719;;1.499;1.589;;;;;;;;;GALP;P;dm;L-D: 07:00-23:00;Sin datos
ALBACETE;RODA (LA);RODA (LA);02630;CARRETERA A-31 KM. 50;D;-2.05125;39.143972;11/11/24 11:51;1.589;;;1.719;;1.499;1.589;;;;;;;;;GALP;P;dm;L-D: 07:00-23:00;Sin datos
ALBACETE;RODA (LA);RODA (LA);02630;POLIGONO AVENIDA PRIMERA, 17;D;-2.143056;39.19125;11/11/24 11:55;;;;;;;;;;;;;1.299;1.239;;HAM;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;RODA (LA);RODA (LA);02630;CR NACIONAL 301 km 210,300;N;-2.176194;39.213667;15/11/24 15:30;;;;;;1.27;;;;;;;;;;RODATRANS;R;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;RODA (LA);RODA (LA);02630;AUTOVIA A-31 KM. 40;D;-2.144639;39.200944;16/11/24 11:00;1.549;;;1.689;;1.479;1.539;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALBACETE;RODA (LA);RODA (LA);02630;CALLE ALFREDO ATIENZA, 156;D;-2.149;39.201667;16/11/24 0:00;1.549;;;1.699;;1.489;1.539;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:55;Sin datos
ALBACETE;RODA (LA);RODA (LA);02630;CARRETERA CM-3114 KM. 0,1;I;-2.156667;39.213722;16/11/24 0:00;1.539;;;1.689;;1.479;1.529;;;;;;;;;REPSOL;P;OM;"L-V: 06:00-10:00; S: 06:00-14:00";"L-V: 06:00-10:00 (A); S: 06:00-14:00 (A)"
ALBACETE;RODA (LA);RODA (LA);02630;CARRETERA MADRID CARTAGENA KM. 209;N;-2.171028;39.212361;15/11/24 23:18;1.549;;;;;1.489;1.579;;;;;;;;;BP CASA JUANITO RESTAURANTE;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALBACETE;RODA (LA);RODA (LA);02630;MARTIRES 209;D;-2.171778;39.212861;16/11/24 0:00;1.537;;;1.669;;1.568;1.628;;;;;;;;;CEPSA;P;OM;"L-V: 07:00-21:00; S: 09:00-13:00";"L-V: 07:00-21:00 (A); S: 09:00-13:00 (A)"
ALBACETE;SOCOVOS;SOCOVOS;02435;AVENIDA DE LA PAZ, 3;D;-1.981861;38.331361;11/11/24 11:00;1.589;;;1.699;;1.459;;1.279;;;;;;;;NAVARRO Y VALERO, S.L;P;dm;"L-S: 06:00-22:00; D: 06:30-22:00";"L-S: 06:00-22:00 (A); D: 06:30-22:00 (A)"
ALBACETE;TARAZONA DE LA MANCHA;TARAZONA DE LA MANCHA;02100;CARRETERA VILLAGARCIA KM. 0,1;I;-1.908778;39.270556;11/11/24 11:19;1.331;;;;;1.274;;0.876;;;;;;;;COOP. LA UNION AB;R;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;TARAZONA DE LA MANCHA;TARAZONA DE LA MANCHA;02100;AVENIDA ALBACETE, 35;D;-1.912194;39.256194;15/11/24 19:13;1.389;;;;;1.334;;;;;;;;;;LA GAVIOTA GASOLINERAS;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;TARAZONA DE LA MANCHA;TARAZONA DE LA MANCHA;02100;CL AVENIDA DE LA RODA, 1;I;-1.911389;39.25975;14/11/24 0:00;1.499;;1.539;;;1.449;1.539;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
ALBACETE;TOBARRA;TOBARRA;02500;AVENIDA GUARDIA CIVIL, 233;D;-1.680917;38.602278;13/11/24 13:32;1.539;;;1.679;;1.489;1.569;1.169;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;TOBARRA;TOBARRA;02500;AVENIDA GUARDIA CIVIL, 114;D;-1.685417;38.594639;11/11/24 12:54;1.459;;1.589;;;1.379;1.429;;;;;;;;;E.S. TOBARRA;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
ALBACETE;TOBARRA;TOBARRA;02500;AVENIDA GUARDIA CIVIL, 162;D;-1.680833;38.601722;11/11/24 18:05;1.379;;;;;1.299;;;;;;;;;;NTRA. SRA. DE LA ENCARNACION;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
ALBACETE;TOBARRA;TOBARRA;02500;CAMINO CAMINO DEL GUIJARRAL, 0;I;-1.694083;38.603306;5/11/24 15:48;;;;;;1.29;;1.05;;;;;;;;SAN ROQUE DE TOBARRA S. COOP. DE C-LM;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALBACETE;VALDEGANGA;VALDEGANGA;02150;CALLE SANTA CRUZ, 16;D;-1.680944;39.137222;11/11/24 13:26;1.448;;;;;1.369;;0.963;;;;;;;;NO HAY;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;VILLALGORDO DEL JÚCAR;VILLALGORDO DEL JUCAR;02636;CARRETERA CM-3114 KM. 12,7;I;-2.067639;39.302389;15/11/24 20:19;1.459;;;;;1.399;;;;;;;;;;E.S EL GORRION;P;dm;L-D: 07:30-21:30;Sin datos
ALBACETE;VILLALGORDO DEL JÚCAR;VILLALGORDO DEL JUCAR;02636;CALLE DEL VINO, 10;N;-2.059556;39.2935;12/11/24 18:10;;;;;;;;0.917;;;;;;;;SAN ISIDRO;R;dm;L-D: 24H;L-D: 24H (D)
ALBACETE;VILLAMALEA;VILLAMALEA;02270;CARRETERA CM-3201 KM. 22,70;D;-1.592778;39.366861;16/11/24 0:00;1.499;;;1.609;;1.449;1.539;1.115;;;;;;;;REPSOL;P;OM;"L-S: 07:00-21:00; D: 07:00-14:00";"L-S: 07:00-21:00 (P); D: 07:00-14:00 (P)"
ALBACETE;VILLAMALEA;VILLAMALEA;02270;CARRETERA CENIZATE KM. 1,5;D;-1.613194;39.35025;8/11/24 21:46;1.399;;;;;1.311;;;;;;;;;;CHAMPINTER;P;dm;L-D: 00:00-23:59;Sin datos
ALBACETE;VILLAMALEA;VILLAMALEA;02270;CALLE VALENCIA, 41;I;-1.59325;39.367333;11/11/24 10:54;;;;;;1.307;;0.926;;;;;;;;BODEGAS SAAC;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;VILLAPALACIOS;VILLAPALACIOS;02350;CARRETERA DE ALBACETE, 14 KM. 0;D;-2.630167;38.575556;15/11/24 14:07;1.357;;;;;1.307;;0.903;;;;;;;;SIERRA DE ALCARAZ;P;dm;L: 24H;L: 24H (D)
ALBACETE;VILLAPALACIOS;VILLAPALACIOS;02350;CR N-322, 258,8;D;-2.626222;38.581722;11/11/24 9:26;1.539;;;1.769;;1.449;1.519;1.199;;;;;;;;REPSOL;P;dm;L-D: 07:00-21:00;Sin datos
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CALLE NOBEL, 64;N;-2.583361;39.283917;11/11/24 11:33;1.429;;;;;1.349;1.379;;;;;;;;;COMBUSTIBLES DISPROSIO S.L.;P;dm;L-S: 08:00-20:00;Sin datos
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AUTOVIA A-43 KM. 129;D;-2.586778;39.258778;11/11/24 11:18;1.559;;;1.689;;1.489;1.549;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CALLE DOS DE MAYO, 167;I;-2.602028;39.278222;12/11/24 14:26;1.519;;1.559;;;1.469;1.53;1.089;;;;;;;;REPSOL;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATOLICOS, S/N;N;-2.590028;39.276944;15/11/24 11:11;1.499;;;1.629;;1.459;1.519;;;;;;;;;AVIA;P;dm;L-D: 06:00-22:00;L-D: 06:00-00:00 (A)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR), S/N;N;-2.579639;39.285722;15/11/24 11:19;1.489;;;1.569;;1.439;1.479;;;;;;;;;CARREFOUR;P;dm;L-S: 08:00-22:00;L-S: 08:00-22:00 (A)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATOLICOS, 133;D;-2.591722;39.277056;16/11/24 0:00;1.519;;;1.661;;1.469;1.559;;;;;;;;;BP VILLARROBLEDO;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA NACIONAL 310 KM. 137,7;I;-2.567139;39.293722;16/11/24 0:00;1.499;;;1.609;;1.449;1.499;;;;;;;;;REPSOL;P;OM;L-S: 07:00-22:00;L-S: 07:00-22:00 (A)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA OSSA DE MONTIEL KM. 21;I;-2.613778;39.257528;16/11/24 0:00;1.495;;;1.605;;1.449;1.499;1.137;;;;;;;;REPSOL;P;OM;"L-S: 06:00-22:00; D: 06:00-15:00";"L-S: 06:00-22:00 (P); D: 06:00-15:00 (P)"
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATOLICOS, 26;D;-2.599417;39.261472;16/11/24 0:00;1.619;;;;;1.579;1.639;;;;;;;;;CEPSA;P;OM;"L-V: 07:00-21:00; S: 08:00-13:00";"L-V: 07:00-21:00 (A); S: 08:00-13:00 (A)"
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AUTOVIA A-43 KM. 390;I;-2.708528;39.205194;16/11/24 8:00;1.587;;1.589;;;1.504;1.614;;;;;;;;;CEPSA;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA N-310 KM. 120,5;D;-2.713722;39.198;16/11/24 11:14;1.587;;;1.641;;1.504;1.614;1.169;;;;;;;;CEPSA;P;dm;"L-V: 07:00-21:00; D: 14:00-21:00";"L-V: 07:00-21:00 (A); D: 14:00-21:00 (A)"
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA DE LAS MESAS KM. 005;N;-2.617083;39.27225;16/11/24 11:11;1.519;;;1.629;;1.469;1.559;1.099;;;;;;;;ESTACIÓN DE SERVICIO LOS VIÑEDOS;P;dm;L-D: 06:00-22:30;Sin datos
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CALLE FERNANDO ZEPPELIN, 13;D;-2.587083;39.268472;12/11/24 11:49;;;;;;;;;;;;;;1.235;;MOLGAS;P;dm;L-D: 00:00-23:59;L-D: 24H (D)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CALLE GENERAL MARTI, 2;D;-2.596944;39.266417;13/11/24 12:20;1.369;;;;;1.319;;;;;;;;;;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATOLICOS, 150;D;-2.590194;39.278333;11/11/24 10:43;;;;;;1.469;;;;;;;;;;PAÑALON;P;dm;L-D: 24H;L-D: 24H (P)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA MUNERA KM. 0,500;I;-2.601028;39.250806;13/11/24 11:06;1.358;;;;;1.269;;0.899;;;;;;;;VINICOLA DE VILLARROBLEDO;R;dm;L-D: 24H;L-D: 24H (A)
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CALLE ARQUIMEDES, 62;N;-2.583778;39.282167;5/11/24 14:48;1.379;;;;;1.339;;1.089;;;;;;;;COMBUSTIBLES FIEL, S.L.;P;dm;L-S: 07:00-22:00;L-S: 07:00-22:00 (P)
ALBACETE;YESTE;YESTE;02480;CARRETERA DE HELLIN KM. 42;I;-2.314667;38.368667;16/11/24 0:00;1.519;;;;;1.479;1.545;;;;;;;;;CEPSA;P;OM;L-D: 07:00-21:00;L-D: 07:00-21:00 (P)
ALICANTE;AGOST;AGOST;03698;CARRETERA SAN VICENTE - AGOST KM. 11;N;-0.63725;38.434417;16/11/24 0:00;1.579;;;;;1.455;1.535;1.229;;;;;;;;PETRONOR;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
ALICANTE;AGOST;AGOST;03698;CARRETERA AGOST-NOVELDA KM 2 KM. 2;I;-0.66225;38.429417;16/11/24 7:09;1.579;;;1.769;;1.455;1.519;1.269;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALICANTE;AGOST;AGOST;03698;AUTOPISTA AP 7 KM. 696;I;-0.599444;38.408861;16/11/24 9:10;1.594;;;1.714;;1.474;1.564;;;;;;;;;GALP;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)
ALICANTE;AGOST;AGOST;03698;AUTOPISTA AP 7 KM. 696;D;-0.599972;38.406528;16/11/24 2:17;1.594;;;1.714;;1.484;1.554;;;;;;;;;GALP;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)
ALICANTE;ALBATERA;ALBATERA;03340;CALLE POLIGONO INDUSTRIAL MOS DEL BOU, CALLE EL ESPARTO, 5;D;-0.889167;38.168111;16/11/24 6:00;1.459;;;;;1.389;1.449;;;;;;;;;SUVER GASOLEOS ;P;dm;L-D: 24H;L-D: 24H (A)
ALICANTE;ALBATERA;ALBATERA;03340;CARRETERA CATRAL-ALBATERA KM. 4,2;I;-0.854056;38.175028;16/11/24 0:00;1.589;;;1.699;;1.459;1.549;1.266;;;;;1.299;1.239;;REPSOL;P;OM;L-D: 24H;L-D: 24H (P)
ALICANTE;ALBATERA;ALBATERA;03340;CARRETERA N-340 KM. 702,1;D;-0.848833;38.199389;14/11/24 18:47;1.499;;;;;1.389;1.459;;;;;;;;;FTH;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALICANTE;ALBATERA;ALBATERA;03340;CARRETERA N-340 KM. 696,7;D;-0.89475;38.165222;15/11/24 6:00;1.589;;;;;1.469;1.549;1.259;;;;;;;;REPSOL;P;dm;L-V: 06:00-22:00;Sin datos
ALICANTE;ALBATERA;ALBATERA;03340;N-340 km 696,7;I;-0.848722;38.199417;15/11/24 6:00;1.589;;;1.699;;1.469;1.549;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
ALICANTE;ALCALALÍ;ALCALALI;03728;POLIGONO PLAZA MOSQUERA, 6;D;-0.042083;38.751972;11/11/24 8:08;1.629;;;;;1.439;1.639;;;;;;;;;REPSOL ;P;dm;L-D: 24H;L-D: 24H (P)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03801;CALLE ALICANTE, 62;D;-0.479611;38.688639;15/11/24 14:00;1.409;;;1.549;;1.319;1.399;;;;;;;;;SHELL;P;OM;L-D: 05:00-23:00;L-D: 05:00-23:00 (A)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03801;CALLE ALACANT, 58;N;-0.480306;38.689278;15/11/24 19:20;1.289;;;;;1.229;1.239;;;;;;;;;BALLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03801;CALLE ALICANTE, 62;D;-0.479694;38.689083;15/11/24 0:10;1.419;;;;;1.319;;;;;;0.9;;;;MASOIL ALCOY;P;dm;L-D: 24H;L-D: 24H (A)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03801;CALLE ALACANT, 101;D;-0.471194;38.683806;15/11/24 15:50;1.289;;;;;1.229;;;;;;;;;;PLENOIL ;P;dm;L-D: 24H;L-D: 24H (D)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;CALLE VALENCIA ESQ C/SANT JOAN BOSCO, 1;D;-0.46625;38.711556;14/11/24 20:25;1.319;;;;;1.239;;;;;;;;;;GASEXPRESS;P;dm;L-D: 24H;L-D: 24H (A)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;Alicante, 1 - P.I. Beniata;N;-0.477972;38.695083;15/11/24 14:12;1.289;;;;;1.264;;;;;;;;;;GASOLINERA ALCOY ;P;OM;L-D: 24H;L-D: 24H (D)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;PG COTES BAIXES,CALLE C,PARC.1, 0;D;-0.462528;38.714361;16/11/24 10:00;1.569;;1.619;1.719;;1.449;1.509;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;AVENIDA TIRANT, S/N;D;-0.472556;38.70875;16/11/24 10:00;1.579;;;1.719;;1.439;1.509;;;;;0.969;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;N-340 km 131,000;N;-0.471306;38.683389;16/11/24 2:17;1.369;;;1.529;;1.309;1.399;;;;;;;;;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
